지점,지점명,일시,일 미세먼지 농도(㎍/㎥)
135,추풍령,2017-02-20,30
135,추풍령,2017-02-21,32
135,추풍령,2017-02-23,22
135,추풍령,2017-02-24,18
135,추풍령,2017-02-25,25
135,추풍령,2017-02-26,37
135,추풍령,2017-02-27,35
135,추풍령,2017-02-28,25
135,추풍령,2017-03-01,40
135,추풍령,2017-03-02,24
135,추풍령,2017-03-03,26
135,추풍령,2017-03-04,34
135,추풍령,2017-03-05,34
135,추풍령,2017-03-06,27
135,추풍령,2017-03-07,20
135,추풍령,2017-03-08,22
135,추풍령,2017-03-09,34
135,추풍령,2017-03-10,29
135,추풍령,2017-03-11,36
135,추풍령,2017-03-12,46
135,추풍령,2017-03-13,46
135,추풍령,2017-03-14,37
135,추풍령,2017-03-15,34
135,추풍령,2017-03-16,32
135,추풍령,2017-03-18,36
135,추풍령,2017-03-19,36
135,추풍령,2017-03-20,41
135,추풍령,2017-03-21,37
135,추풍령,2017-03-22,35
135,추풍령,2017-03-23,42
135,추풍령,2017-03-24,31
135,추풍령,2017-03-25,16
135,추풍령,2017-03-26,27
135,추풍령,2017-03-27,40
135,추풍령,2017-03-28,38
135,추풍령,2017-03-29,21
135,추풍령,2017-03-30,39
135,추풍령,2017-03-31,26
135,추풍령,2017-04-01,20
135,추풍령,2017-04-02,28
135,추풍령,2017-04-03,33
135,추풍령,2017-04-04,40
135,추풍령,2017-04-05,33
135,추풍령,2017-04-06,16
135,추풍령,2017-04-07,22
135,추풍령,2017-04-08,35
135,추풍령,2017-04-09,31
135,추풍령,2017-04-10,17
135,추풍령,2017-04-11,21
135,추풍령,2017-04-12,59
135,추풍령,2017-04-13,50
135,추풍령,2017-04-14,26
135,추풍령,2017-04-15,38
135,추풍령,2017-04-16,36
135,추풍령,2017-04-17,18
135,추풍령,2017-04-18,37
135,추풍령,2017-04-19,80
135,추풍령,2017-04-20,41
135,추풍령,2017-04-21,32
135,추풍령,2017-04-22,51
135,추풍령,2017-04-23,35
135,추풍령,2017-04-24,35
135,추풍령,2017-04-25,32
135,추풍령,2017-04-26,25
135,추풍령,2017-04-27,27
135,추풍령,2017-04-28,37
135,추풍령,2017-04-29,44
135,추풍령,2017-04-30,64
135,추풍령,2017-05-01,55
135,추풍령,2017-05-02,26
135,추풍령,2017-05-03,28
135,추풍령,2017-05-04,42
135,추풍령,2017-05-05,31
135,추풍령,2017-05-06,123
135,추풍령,2017-05-07,107
135,추풍령,2017-05-08,122
135,추풍령,2017-05-09,61
135,추풍령,2017-05-10,16
135,추풍령,2017-05-11,45
135,추풍령,2017-05-12,29
135,추풍령,2017-05-13,31
135,추풍령,2017-05-14,38
135,추풍령,2017-05-15,29
135,추풍령,2017-05-16,17
135,추풍령,2017-05-17,22
135,추풍령,2017-05-18,33
135,추풍령,2017-05-19,33
135,추풍령,2017-05-20,21
135,추풍령,2017-05-21,24
135,추풍령,2017-05-22,24
135,추풍령,2017-05-23,23
135,추풍령,2017-05-24,21
135,추풍령,2017-05-25,27
135,추풍령,2017-05-26,17
135,추풍령,2017-05-27,17
135,추풍령,2017-05-28,31
135,추풍령,2017-05-29,37
135,추풍령,2017-05-30,42
135,추풍령,2017-05-31,34
135,추풍령,2017-06-01,27
135,추풍령,2017-06-03,15
135,추풍령,2017-06-04,16
135,추풍령,2017-06-05,17
135,추풍령,2017-06-06,14
135,추풍령,2017-06-07,9
135,추풍령,2017-06-08,24
135,추풍령,2017-06-10,36
135,추풍령,2017-06-11,19
135,추풍령,2017-06-12,16
135,추풍령,2017-06-13,17
135,추풍령,2017-06-14,23
135,추풍령,2017-06-15,30
135,추풍령,2017-06-16,35
135,추풍령,2017-06-17,26
135,추풍령,2017-06-18,30
135,추풍령,2017-06-19,35
135,추풍령,2017-06-20,36
135,추풍령,2017-06-21,31
135,추풍령,2017-06-22,22
135,추풍령,2017-06-23,29
135,추풍령,2017-06-24,28
135,추풍령,2017-06-25,29
135,추풍령,2017-06-26,26
135,추풍령,2017-06-27,30
135,추풍령,2017-06-28,20
135,추풍령,2017-06-29,30
135,추풍령,2017-06-30,44
135,추풍령,2017-07-01,21
135,추풍령,2017-07-02,21
135,추풍령,2017-07-03,12
135,추풍령,2017-07-04,16
135,추풍령,2017-07-05,25
135,추풍령,2017-07-06,27
135,추풍령,2017-07-07,18
135,추풍령,2017-07-08,17
135,추풍령,2017-07-09,15
135,추풍령,2017-07-10,22
135,추풍령,2017-07-11,27
135,추풍령,2017-07-12,41
135,추풍령,2017-07-13,30
135,추풍령,2017-07-14,24
135,추풍령,2017-07-15,12
135,추풍령,2017-07-16,16
135,추풍령,2017-07-17,12
135,추풍령,2017-07-18,13
135,추풍령,2017-07-19,20
135,추풍령,2017-07-20,31
135,추풍령,2017-07-21,34
135,추풍령,2017-07-22,32
135,추풍령,2017-07-23,30
135,추풍령,2017-07-24,36
135,추풍령,2017-07-26,13
135,추풍령,2017-07-27,14
135,추풍령,2017-07-28,20
135,추풍령,2017-07-29,16
135,추풍령,2017-07-30,19
135,추풍령,2017-07-31,18
135,추풍령,2017-08-01,13
135,추풍령,2017-08-02,19
135,추풍령,2017-08-03,14
135,추풍령,2017-08-04,17
135,추풍령,2017-08-05,15
135,추풍령,2017-08-06,14
135,추풍령,2017-08-07,20
135,추풍령,2017-08-08,23
135,추풍령,2017-08-09,20
135,추풍령,2017-08-10,8
135,추풍령,2017-08-11,12
135,추풍령,2017-08-12,12
135,추풍령,2017-08-13,9
135,추풍령,2017-08-15,7
135,추풍령,2017-08-19,20
135,추풍령,2017-08-20,15
135,추풍령,2017-08-21,15
135,추풍령,2017-08-22,15
135,추풍령,2017-08-23,14
135,추풍령,2017-08-24,10
135,추풍령,2017-08-25,15
135,추풍령,2017-08-26,20
135,추풍령,2017-08-27,20
135,추풍령,2017-08-28,20
135,추풍령,2017-08-29,15
135,추풍령,2017-08-30,20
135,추풍령,2017-08-31,23
135,추풍령,2017-09-01,14
135,추풍령,2017-09-02,11
135,추풍령,2017-09-03,11
135,추풍령,2017-09-04,14
135,추풍령,2017-09-05,17
135,추풍령,2017-09-06,10
135,추풍령,2017-09-07,23
135,추풍령,2017-09-08,36
135,추풍령,2017-09-09,34
135,추풍령,2017-09-10,34
135,추풍령,2017-09-11,17
135,추풍령,2017-09-12,23
135,추풍령,2017-09-13,15
135,추풍령,2017-09-14,16
135,추풍령,2017-09-15,9
135,추풍령,2017-09-16,9
135,추풍령,2017-09-17,7
135,추풍령,2017-09-18,14
135,추풍령,2017-09-19,51
135,추풍령,2017-09-20,28
135,추풍령,2017-09-21,18
135,추풍령,2017-09-22,22
135,추풍령,2017-09-23,32
135,추풍령,2017-09-24,44
135,추풍령,2017-09-25,42
135,추풍령,2017-09-26,36
135,추풍령,2017-09-27,16
135,추풍령,2017-09-28,15
135,추풍령,2017-09-29,18
135,추풍령,2017-09-30,25
135,추풍령,2017-10-01,23
135,추풍령,2017-10-02,9
135,추풍령,2017-10-03,21
135,추풍령,2017-10-04,10
135,추풍령,2017-10-05,14
135,추풍령,2017-10-06,9
135,추풍령,2017-10-07,11
135,추풍령,2017-10-08,12
135,추풍령,2017-10-09,15
135,추풍령,2017-10-10,17
135,추풍령,2017-10-11,14
135,추풍령,2017-10-12,13
135,추풍령,2017-10-13,20
135,추풍령,2017-10-14,19
135,추풍령,2017-10-15,15
135,추풍령,2017-10-18,17
135,추풍령,2017-10-19,16
135,추풍령,2017-10-21,14
135,추풍령,2017-10-22,17
135,추풍령,2017-10-23,17
135,추풍령,2017-10-24,26
135,추풍령,2017-10-25,28
135,추풍령,2017-10-26,35
135,추풍령,2017-10-27,37
135,추풍령,2017-10-28,21
135,추풍령,2017-10-29,34
135,추풍령,2017-10-30,27
135,추풍령,2017-10-31,20
135,추풍령,2017-11-01,24
135,추풍령,2017-11-02,32
135,추풍령,2017-11-03,33
135,추풍령,2017-11-04,32
135,추풍령,2017-11-05,35
135,추풍령,2017-11-06,30
135,추풍령,2017-11-07,29
135,추풍령,2017-11-08,44
135,추풍령,2017-11-09,25
135,추풍령,2017-11-10,31
135,추풍령,2017-11-11,52
135,추풍령,2017-11-12,28
135,추풍령,2017-11-13,26
135,추풍령,2017-11-14,32
135,추풍령,2017-11-15,20
135,추풍령,2017-11-16,19
135,추풍령,2017-11-17,33
135,추풍령,2017-11-18,28
135,추풍령,2017-11-19,17
135,추풍령,2017-11-20,21
135,추풍령,2017-11-21,19
135,추풍령,2017-11-22,40
135,추풍령,2017-11-23,16
135,추풍령,2017-11-24,12
135,추풍령,2017-11-25,36
135,추풍령,2017-11-26,34
135,추풍령,2017-11-27,36
135,추풍령,2017-11-28,37
135,추풍령,2017-11-29,41
135,추풍령,2017-11-30,21
135,추풍령,2017-12-01,14
135,추풍령,2017-12-02,27
135,추풍령,2017-12-03,34
135,추풍령,2017-12-04,32
135,추풍령,2017-12-05,16
135,추풍령,2017-12-06,21
135,추풍령,2017-12-07,28
135,추풍령,2017-12-08,18
135,추풍령,2017-12-09,23
135,추풍령,2017-12-10,30
135,추풍령,2017-12-11,41
135,추풍령,2017-12-12,17
135,추풍령,2017-12-13,19
135,추풍령,2017-12-14,32
135,추풍령,2017-12-15,24
135,추풍령,2017-12-16,27
135,추풍령,2017-12-17,24
135,추풍령,2017-12-18,28
135,추풍령,2017-12-19,32
135,추풍령,2017-12-20,22
135,추풍령,2017-12-21,22
135,추풍령,2017-12-22,25
135,추풍령,2017-12-23,54
135,추풍령,2017-12-24,44
135,추풍령,2017-12-25,20
135,추풍령,2017-12-26,19
135,추풍령,2017-12-27,16
135,추풍령,2017-12-28,27
135,추풍령,2017-12-29,48
135,추풍령,2017-12-30,81
135,추풍령,2017-12-31,50
135,추풍령,2018-01-01,32
135,추풍령,2018-01-02,37
135,추풍령,2018-01-03,18
135,추풍령,2018-01-04,25
135,추풍령,2018-01-05,29
135,추풍령,2018-01-06,22
135,추풍령,2018-01-07,36
135,추풍령,2018-01-08,27
135,추풍령,2018-01-09,31
135,추풍령,2018-01-10,28
135,추풍령,2018-01-11,28
135,추풍령,2018-01-12,23
135,추풍령,2018-01-13,30
135,추풍령,2018-01-14,51
135,추풍령,2018-01-15,38
135,추풍령,2018-01-16,34
135,추풍령,2018-01-17,17
135,추풍령,2018-01-18,78
135,추풍령,2018-01-19,47
135,추풍령,2018-01-20,56
135,추풍령,2018-01-21,83
135,추풍령,2018-01-22,40
135,추풍령,2018-01-23,25
135,추풍령,2018-01-24,22
135,추풍령,2018-01-25,19
135,추풍령,2018-01-26,25
135,추풍령,2018-01-27,33
135,추풍령,2018-01-28,30
135,추풍령,2018-01-29,33
135,추풍령,2018-01-30,28
135,추풍령,2018-01-31,28
135,추풍령,2018-02-01,30
135,추풍령,2018-02-02,30
135,추풍령,2018-02-03,27
135,추풍령,2018-02-04,28
135,추풍령,2018-02-05,21
135,추풍령,2018-02-06,26
135,추풍령,2018-02-07,28
135,추풍령,2018-02-08,44
135,추풍령,2018-02-09,43
135,추풍령,2018-02-10,47
135,추풍령,2018-02-11,30
135,추풍령,2018-02-12,30
135,추풍령,2018-02-13,27
135,추풍령,2018-02-14,51
135,추풍령,2018-02-15,35
135,추풍령,2018-02-16,29
135,추풍령,2018-02-17,28
135,추풍령,2018-02-18,32
135,추풍령,2018-02-19,36
135,추풍령,2018-02-20,49
135,추풍령,2018-02-21,26
135,추풍령,2018-02-22,34
135,추풍령,2018-02-23,48
135,추풍령,2018-02-24,53
135,추풍령,2018-02-25,36
135,추풍령,2018-02-26,29
135,추풍령,2018-02-27,37
135,추풍령,2018-02-28,27
135,추풍령,2018-03-01,26
135,추풍령,2018-03-02,31
135,추풍령,2018-03-03,39
135,추풍령,2018-03-04,27
135,추풍령,2018-03-06,19
135,추풍령,2018-03-07,17
135,추풍령,2018-03-08,15
135,추풍령,2018-03-09,50
135,추풍령,2018-03-10,30
135,추풍령,2018-03-11,38
135,추풍령,2018-03-12,50
135,추풍령,2018-03-13,33
135,추풍령,2018-03-14,21
135,추풍령,2018-03-15,32
135,추풍령,2018-03-16,14
135,추풍령,2018-03-17,23
135,추풍령,2018-03-18,33
135,추풍령,2018-03-20,11
135,추풍령,2018-03-21,8
135,추풍령,2018-03-22,19
135,추풍령,2018-03-23,30
135,추풍령,2018-03-24,54
135,추풍령,2018-03-25,48
135,추풍령,2018-03-26,42
135,추풍령,2018-03-27,46
135,추풍령,2018-03-28,34
135,추풍령,2018-03-29,30
135,추풍령,2018-03-30,33
135,추풍령,2018-03-31,46
135,추풍령,2018-04-01,67
135,추풍령,2018-04-02,49
135,추풍령,2018-04-03,45
135,추풍령,2018-04-05,8
135,추풍령,2018-04-06,72
135,추풍령,2018-04-07,38
135,추풍령,2018-04-08,29
135,추풍령,2018-04-09,46
135,추풍령,2018-04-10,34
135,추풍령,2018-04-11,32
135,추풍령,2018-04-12,26
135,추풍령,2018-04-13,27
135,추풍령,2018-04-14,14
135,추풍령,2018-04-15,82
135,추풍령,2018-04-16,43
135,추풍령,2018-04-17,42
135,추풍령,2018-04-18,68
135,추풍령,2018-04-19,34
135,추풍령,2018-04-20,65
135,추풍령,2018-04-21,50
135,추풍령,2018-04-22,30
135,추풍령,2018-04-25,19
135,추풍령,2018-04-26,30
135,추풍령,2018-04-27,33
135,추풍령,2018-04-28,41
135,추풍령,2018-04-29,28
135,추풍령,2018-04-30,46
135,추풍령,2018-05-01,42
135,추풍령,2018-05-02,17
135,추풍령,2018-05-03,43
135,추풍령,2018-05-04,35
135,추풍령,2018-05-05,25
135,추풍령,2018-05-06,14
135,추풍령,2018-05-07,11
135,추풍령,2018-05-08,14
135,추풍령,2018-05-09,20
135,추풍령,2018-05-10,13
135,추풍령,2018-05-11,27
135,추풍령,2018-05-12,20
135,추풍령,2018-05-13,15
135,추풍령,2018-05-14,37
135,추풍령,2018-05-15,53
135,추풍령,2018-05-16,31
135,추풍령,2018-05-17,26
135,추풍령,2018-05-18,9
135,추풍령,2018-05-21,15
135,추풍령,2018-05-22,20
135,추풍령,2018-05-23,43
135,추풍령,2018-05-24,68
135,추풍령,2018-05-25,59
135,추풍령,2018-05-26,49
135,추풍령,2018-05-27,43
135,추풍령,2018-05-28,43
135,추풍령,2018-05-29,44
135,추풍령,2018-05-30,37
135,추풍령,2018-05-31,30
135,추풍령,2018-06-01,37
135,추풍령,2018-06-04,30
135,추풍령,2018-06-05,27
135,추풍령,2018-06-06,39
135,추풍령,2018-06-07,41
135,추풍령,2018-06-08,40
135,추풍령,2018-06-09,31
135,추풍령,2018-06-11,9
135,추풍령,2018-06-12,21
135,추풍령,2018-06-13,29
135,추풍령,2018-06-14,21
135,추풍령,2018-06-17,26
135,추풍령,2018-06-18,32
135,추풍령,2018-06-19,25
135,추풍령,2018-06-20,32
135,추풍령,2018-06-21,30
135,추풍령,2018-06-23,28
135,추풍령,2018-06-24,40
135,추풍령,2018-06-25,39
135,추풍령,2018-06-26,30
135,추풍령,2018-06-29,25
135,추풍령,2018-07-09,5
135,추풍령,2018-07-10,23
135,추풍령,2018-07-11,31
135,추풍령,2018-07-13,15
135,추풍령,2018-07-14,13
135,추풍령,2018-07-15,12
135,추풍령,2018-07-16,21
135,추풍령,2018-07-17,34
135,추풍령,2018-07-18,33
135,추풍령,2018-07-19,35
135,추풍령,2018-07-20,35
135,추풍령,2018-07-21,39
135,추풍령,2018-07-22,25
135,추풍령,2018-07-23,14
135,추풍령,2018-07-24,24
135,추풍령,2018-07-25,21
135,추풍령,2018-07-27,25
135,추풍령,2018-07-28,32
135,추풍령,2018-07-29,16
135,추풍령,2018-07-30,10
135,추풍령,2018-07-31,13
135,추풍령,2018-08-01,13
135,추풍령,2018-08-02,15
135,추풍령,2018-08-03,20
135,추풍령,2018-08-04,20
135,추풍령,2018-08-05,21
135,추풍령,2018-08-06,22
135,추풍령,2018-08-07,12
135,추풍령,2018-08-08,25
135,추풍령,2018-08-09,21
135,추풍령,2018-08-10,12
135,추풍령,2018-08-11,9
135,추풍령,2018-08-12,16
135,추풍령,2018-08-13,24
135,추풍령,2018-08-14,21
135,추풍령,2018-08-15,17
135,추풍령,2018-08-16,11
135,추풍령,2018-08-18,17
135,추풍령,2018-08-19,17
135,추풍령,2018-08-20,23
135,추풍령,2018-08-21,24
135,추풍령,2018-08-22,15
135,추풍령,2018-08-23,9
135,추풍령,2018-08-25,22
135,추풍령,2018-08-27,9
135,추풍령,2018-08-28,11
135,추풍령,2018-08-29,15
135,추풍령,2018-08-30,13
135,추풍령,2018-08-31,9
135,추풍령,2018-09-01,14
135,추풍령,2018-09-02,16
135,추풍령,2018-09-03,12
135,추풍령,2018-09-04,12
135,추풍령,2018-09-05,15
135,추풍령,2018-09-06,16
135,추풍령,2018-09-07,18
135,추풍령,2018-09-08,16
135,추풍령,2018-09-09,17
135,추풍령,2018-09-12,14
135,추풍령,2018-09-13,14
135,추풍령,2018-09-15,12
135,추풍령,2018-09-16,17
135,추풍령,2018-09-17,26
135,추풍령,2018-09-18,22
135,추풍령,2018-09-19,30
135,추풍령,2018-09-22,19
135,추풍령,2018-09-23,27
135,추풍령,2018-09-24,21
135,추풍령,2018-09-29,14
135,추풍령,2018-10-02,20
135,추풍령,2018-10-03,23
135,추풍령,2018-10-04,18
135,추풍령,2018-10-07,24
135,추풍령,2018-10-09,19
135,추풍령,2018-10-10,19
135,추풍령,2018-10-11,15
135,추풍령,2018-10-12,22
135,추풍령,2018-10-13,21
135,추풍령,2018-10-14,19
135,추풍령,2018-10-15,35
135,추풍령,2018-10-16,44
135,추풍령,2018-10-17,33
135,추풍령,2018-10-18,17
135,추풍령,2018-10-20,21
135,추풍령,2018-10-21,30
135,추풍령,2018-10-22,27
135,추풍령,2018-10-23,23
135,추풍령,2018-10-24,35
135,추풍령,2018-10-25,32
135,추풍령,2018-10-26,28
135,추풍령,2018-10-27,15
135,추풍령,2018-10-28,19
135,추풍령,2018-10-29,12
135,추풍령,2018-10-30,16
135,추풍령,2018-10-31,18
135,추풍령,2018-11-01,21
135,추풍령,2018-11-02,26
135,추풍령,2018-11-03,21
135,추풍령,2018-11-04,30
135,추풍령,2018-11-05,33
135,추풍령,2018-11-06,38
135,추풍령,2018-11-07,32
135,추풍령,2018-11-08,18
135,추풍령,2018-11-09,30
135,추풍령,2018-11-10,35
135,추풍령,2018-11-11,36
135,추풍령,2018-11-12,31
135,추풍령,2018-11-13,20
135,추풍령,2018-11-14,17
135,추풍령,2018-11-15,26
135,추풍령,2018-11-16,33
135,추풍령,2018-11-17,24
135,추풍령,2018-11-18,23
135,추풍령,2018-11-19,34
135,추풍령,2018-11-20,40
135,추풍령,2018-11-21,36
135,추풍령,2018-11-22,16
135,추풍령,2018-11-23,22
135,추풍령,2018-11-24,30
135,추풍령,2018-11-25,28
135,추풍령,2018-11-26,44
135,추풍령,2018-11-27,39
135,추풍령,2018-11-28,125
135,추풍령,2018-11-29,119
135,추풍령,2018-11-30,87
135,추풍령,2018-12-01,52
135,추풍령,2018-12-02,47
135,추풍령,2018-12-03,42
135,추풍령,2018-12-04,35
135,추풍령,2018-12-05,24
135,추풍령,2018-12-06,19
135,추풍령,2018-12-07,19
135,추풍령,2018-12-08,17
135,추풍령,2018-12-09,19
135,추풍령,2018-12-10,21
135,추풍령,2018-12-11,24
135,추풍령,2018-12-12,28
135,추풍령,2018-12-15,24
135,추풍령,2018-12-16,19
135,추풍령,2018-12-17,41
135,추풍령,2018-12-18,24
135,추풍령,2018-12-19,52
135,추풍령,2018-12-20,57
135,추풍령,2018-12-21,49
135,추풍령,2018-12-22,47
135,추풍령,2018-12-23,36
135,추풍령,2018-12-24,16
135,추풍령,2018-12-25,25
135,추풍령,2018-12-26,29
135,추풍령,2018-12-27,16
135,추풍령,2018-12-28,32
135,추풍령,2018-12-29,28
135,추풍령,2018-12-30,18
135,추풍령,2018-12-31,26
135,추풍령,2019-01-01,22
135,추풍령,2019-01-02,18
135,추풍령,2019-01-03,18
135,추풍령,2019-01-04,25
135,추풍령,2019-01-05,42
135,추풍령,2019-01-06,27
135,추풍령,2019-01-07,38
135,추풍령,2019-01-08,34
